userId,encoding
34411,"[ 951.   520.    73.5   68.  1370.  1425.   576.5 3584.   213.    71.5
  461.5   63.5  626.5  612.5  484.  1835.   273.   109. ]"
34414,"[ 388.   340.    73.    98.   629.   330.    57.  1015.5  157.5   50.
  145.    81.5  176.   264.   355.   482.   122.    52. ]"
34435,"[271. 406. 253. 370. 879. 200.  13. 725. 286.  13.  75. 189.  77. 432.
 192. 233.  40.  22.]"
34493,"[ 433.   353.5   42.   154.5 1026.   381.    24.  1765.   236.    41.5
  205.5   64.   277.   653.   168.   730.5  126.    39. ]"
34494,"[ 345.5  137.    21.    19.   288.   685.   116.  1568.5   81.5   35.5
  153.     4.5  290.5  263.5  151.5  879.5  166.    23. ]"
34512,"[1101.5  660.5  164.5  129.5  746.5  807.5   31.  1828.5  316.    36.5
  459.5   70.   411.5  491.   601.  1333.   167.    41.5]"
34554,"[1029.  568.   35.   84.  814.  369.    0.  754.  222.    4.   81.   52.
   85.  369.  310.  581.  116.   96.]"
34602,"[ 623.   594.5  217.5  437.5 1534.5  494.5   26.5 1369.5  391.    36.
  174.5  271.5  331.5  850.5  234.5  726.    74.    45. ]"
34616,"[ 647.5  649.   106.5  208.  1225.5  648.5   79.5 2609.5  236.5   68.
  183.5  233.   366.5  877.5  356.5  926.5  279.   109.5]"
34630,"[ 779.   646.5  238.   455.  1773.   383.     8.  1572.5  455.5    0.
  455.   139.5  209.5  837.   500.5  871.5   73.    46. ]"
34631,"[446.5 333.5 114.5 137.5 623.  514.    0.  950.5 140.   60.  135.   50.
 270.5 222.  192.5 578.5 105.5  69. ]"
34636,"[ 857.   522.    69.5  167.5 1147.   605.    58.  1749.5  198.    26.5
  330.5  106.   204.   607.5  328.   920.   206.5   86. ]"
34643,"[ 198.  235.   27.   76.  627.  260.   69. 1127.  114.   50.  100.  101.
  171.  335.  143.  325.  128.   33.]"
34646,"[ 363.   443.5   79.5  155.  1162.   175.5   69.5 1017.5  302.     4.
   82.   105.    70.5  595.   300.   207.5  109.    41. ]"
34651,"[ 608.5  360.    60.5  128.  1225.   563.    41.5 1622.5  201.5   13.5
  694.    41.   308.   540.5  323.5 1028.    98.5   34.5]"
34692,"[1589.  1063.   365.5  465.   907.   761.   208.  2077.5  653.    38.5
 2213.5  247.5  759.   569.   999.5 2610.   211.5   59. ]"
34729,"[621.  509.  125.5  96.5 820.5 235.   35.  702.5 234.5  12.  110.   53.5
 139.5 230.  450.5 403.5  71.5  61.5]"
34750,"[1127.   940.5  277.   429.  1714.   731.5   69.  2222.5  486.5   59.5
  220.   161.   323.5  848.5  500.  1128.   228.5   80. ]"
34765,"[ 298.  343.   80.  155. 1154.  311.   77. 1268.  217.   25.   98.  123.
  129.  504.  245.  332.  139.   31.]"
34768,"[702.  653.  321.  312.  588.  270.    7.5 659.5 343.    3.5  30.   96.5
  87.5 273.5 347.  387.5  93.   18.5]"
34771,"[1369.   967.5  372.   393.  1315.   622.    15.5 1328.5  550.5   12.5
  244.5  104.   243.   358.5  741.   963.5  118.    65.5]"
34777,"[ 737.5  553.5  193.   280.5 1231.5  451.     9.  1151.   368.    13.
  323.5  183.5  229.5  651.   472.5  829.    82.5   27. ]"
34786,"[ 814.5  802.5  478.   505.5 1031.5  353.    37.5  881.5  447.    20.5
  306.5  168.   209.5  308.5  553.5  612.    40.5   34.5]"
34813,"[ 616.5  392.5  119.    69.5  544.5  479.5  199.5 1421.   308.5   32.5
  310.5   23.   405.   229.5  537.5  935.5  211.    52. ]"
34848,"[1514.5  807.   110.   119.5 1379.5  808.5   29.  1476.   322.5   30.5
  594.    38.   329.5  474.5  745.5 1574.   169.5   73.5]"
34884,"[1268.5 1182.5  224.5  700.  3681.5  975.    70.  4105.   563.   164.
  291.   644.5  489.  2073.5  585.5 1454.   429.   319.5]"
34898,"[410. 297. 103. 157. 479. 190.   0. 571. 149.  12. 271. 130. 107. 288.
 264. 465.  71.  28.]"
34987,"[ 1103.5   680.     84.    165.   3644.5  1856.5   939.5 10742.5   350.5
   137.    416.    401.5   860.5  2966.    525.5  2790.    683.5    70. ]"
34989,"[1003.5  641.5  178.   216.  1061.   534.5   38.5 1012.5  300.5    4.
  283.    47.5  206.5  427.   572.   923.5   94.5   24. ]"
34997,"[1105.   643.5  157.   303.5 2143.   952.5  106.  2142.   349.5   50.5
  529.5  146.   443.   926.5  458.5 1383.5  139.    69. ]"
35029,"[535.5 435.5 127.5 242.5 880.  342.5  21.5 690.5 241.5  12.5 162.5  79.
 170.  271.  312.  559.   47.   22. ]"
35058,"[1268.  1074.5  259.5  339.5  741.5  528.    18.  1231.5  593.5   19.
  448.    89.5  346.5  291.5  876.5 1126.5  189.5   62.5]"
35061,"[ 361.   306.5  106.   150.   937.   449.5   80.5 1745.5  204.5   79.5
  114.5  171.5  190.   572.   191.   515.   186.    68.5]"
35074,"[ 929.   896.   597.5  538.  1042.5  242.5    3.5  801.5  630.     3.
  541.5  132.   235.5  417.   714.5  759.    33.    22. ]"
35079,"[ 544.5  483.5   88.   131.5  895.   454.5   37.5 1068.5  289.    52.
  199.5   75.   237.5  361.5  311.5  626.   119.    32. ]"
35080,"[779.5 546.   57.   73.  279.5 344.    0.  779.5 245.   25.  349.5  14.
 239.  102.5 538.  759.  118.   51. ]"
35094,"[ 862.   602.5   86.5  129.   984.5  544.5   51.  1619.   189.5   10.5
  106.    43.5  201.5  463.5  483.5  776.   179.5  101.5]"
35107,"[504.5 492.5 130.5 234.5 632.5 244.5   5.  677.  236.   20.   47.5 131.5
 103.5 362.  220.  348.5  59.   28.5]"
35116,"[ 435.5  453.5  185.   229.5  756.   317.5   25.  1110.   317.     9.
  156.   187.5  220.   563.5  249.   523.    80.5   11. ]"
35135,"[ 559.5  558.5  118.5  201.  1464.   578.    51.  2597.   236.5  142.
  161.5  150.   374.   812.   447.   747.   283.   126.5]"
35141,"[589.5 500.  111.5 186.5 831.5 306.   13.5 473.  248.5  21.  139.  108.
 103.  335.5 294.5 394.5  31.5  34.5]"
35149,"[ 474.  546.  196.  273. 1807.  644.   96. 2913.  341.  131.  371.  272.
  399. 1126.  409.  893.  194.   95.]"
35175,"[1193.5  975.5  295.5  291.  1867.   611.    11.5 1745.   446.    24.5
  387.5   90.   337.5  787.   900.  1109.   125.5   44.5]"
35186,"[ 494.5  378.5   82.5  119.5  740.5  538.    96.5 1427.   211.5  143.
  526.    82.   278.   433.5  319.5  715.5  118.5  109. ]"
35194,"[1121.5  698.   197.5  182.  1169.   871.5   81.5 2011.5  326.5   54.
  271.5   72.   410.   576.5  603.5 1323.5  192.5   73.5]"
35196,"[516.  415.  135.5 187.  503.5 277.   18.5 986.  209.    6.   40.5 148.
 143.  276.5 264.5 380.  206.5  82.5]"
35199,"[ 797.5  752.5  316.5  463.  1833.5  558.    49.  2468.5  414.    11.5
  173.5  360.   298.  1342.5  397.  1000.   187.5   57. ]"
35215,"[569.5 526.5 169.5 201.  722.  283.5  23.5 787.  251.5  19.5  99.5  46.5
 135.5 197.  419.5 429.   95.   39. ]"
35221,"[1549.5 1028.   198.5  251.  2829.5 1372.   264.  5259.5  618.5  173.5
 1376.5  359.   852.  1850.   860.5 2310.5  498.5  228. ]"
35241,"[ 207.   161.5   15.    38.5  557.5  294.5  111.  1091.5   97.     8.
   78.    29.5  152.5  283.5  115.   332.5  105.5   53. ]"
35282,"[ 704.   402.    40.    61.   920.   650.   101.  1542.5  140.    41.
   99.    92.   199.5  501.   269.   854.   192.    28. ]"
35293,"[1059.5  898.   409.5  474.  2203.5  747.    68.5 2443.5  520.    43.5
  237.5  251.   382.  1032.5  597.  1093.5  184.    99. ]"
35305,"[ 317.  175.   26.   52.  573.  423.   30. 1190.   62.   59.   84.   47.
  160.  351.  125.  515.  131.   26.]"
35316,"[ 718.  535.   86.  118.  925.  508.   12. 1129.  190.   57.  171.   90.
  187.  399.  354.  623.  194.  120.]"
35327,"[1772.5 1269.5  333.   294.  1039.   825.   106.  1872.5  469.5   19.5
  222.5   74.   412.   418.5  978.5 1476.   331.    73.5]"
35349,"[776.5 608.5 156.  107.5 515.  294.   17.  749.5 222.   54.5 171.   43.
 182.5 172.  520.  573.5 219.5  53.5]"
35362,"[1128.5  974.5  405.   349.   909.   427.5   58.5 1577.5  552.    23.
  541.    90.   346.5  487.5  861.   968.   121.5   79.5]"
35374,"[1076.5  797.5  283.   294.  1129.   688.5   58.5 2109.   436.5   53.
  616.5  162.5  407.   618.   614.5 1270.5  246.5  101. ]"
35380,"[ 177.   127.5    4.5   42.   799.5  373.5   28.5 1582.5   94.5   50.
   57.5   74.   196.   621.5   69.   364.5  104.    69.5]"
35384,"[ 579.   396.5   94.    62.   496.   514.    30.5 1158.5  151.    87.5
  105.5   39.5  193.5  215.   364.   674.   137.5   70. ]"
35434,"[ 568.5  281.    13.    81.  1012.   359.    10.  1222.    75.     8.5
  149.    51.   151.5  533.5  245.5  635.5   91.    38.5]"
35437,"[1063.5  715.   158.   198.   898.5  767.5   24.5 2422.5  351.5   95.
  654.5   95.   477.5  575.   365.5 1164.5  274.    99. ]"
35451,"[ 805.   593.5  145.5  226.5  978.   449.    37.  1143.   268.     7.
  149.5   92.5  160.   430.5  351.   719.5  139.    51. ]"
35458,"[ 594.   479.   109.5  102.  1418.  1072.   153.  3625.5  395.5  299.5
  398.   223.   551.5 1041.5  403.  1160.   347.   127.5]"
35478,"[ 715.   590.   212.   317.  1201.   350.    36.   597.5  375.5    8.
  368.5  122.   183.   287.   515.5  652.    29.    24. ]"
35479,"[ 965.   602.   159.   146.  1821.   937.5  144.  2743.5  314.   203.5
  577.5  185.   469.   867.5  475.5 1264.5  295.   200. ]"
35493,"[330.  400.   83.5 122.5 536.  253.5  32.5 847.5 255.   24.5 616.   70.
 289.5 224.5 283.5 628.5  71.   22.5]"
35495,"[ 821.   653.   149.   302.5 1512.   501.5   19.5 1528.   327.    12.5
  193.   125.5  188.   744.   330.   786.5  172.    66.5]"
35538,"[ 382.5  303.    30.    88.   770.   387.5   38.5 1686.5  148.5   15.5
   83.    75.   204.   493.5  263.   496.   203.    92. ]"
35554,"[ 569.   332.    14.5   36.   605.   814.   173.  2020.5   92.5  203.
  202.5   52.5  330.   410.5  198.   958.5  334.5  110.5]"
35586,"[ 799.  739.  208.  316. 1497.  520.   19. 1720.  321.   46.  251.  195.
  254.  799.  492.  779.  163.   65.]"
35588,"[ 882.  607.  170.  230. 1231.  498.   14. 1227.  281.   29.  199.  104.
  205.  508.  402.  751.  169.  103.]"
35620,"[ 425.   511.   439.5  264.5  911.   275.   146.  1178.5  324.5   12.5
   53.    75.   184.   416.   392.   387.5   61.5   17. ]"
35634,"[ 625.   488.   124.   203.5 1149.   429.5    9.  1028.5  274.5   11.5
   89.5   71.5  149.   488.5  237.5  550.    92.5   60.5]"
35646,"[1012.5  822.5  155.5  172.5  528.5  353.5    8.5 1016.5  338.5   27.5
  105.5   64.   238.5  307.   637.   720.   172.    39.5]"
35647,"[ 730.   664.   163.5  226.5 2412.5 1014.5  185.  3436.   425.5  118.
  176.5  424.   433.  1238.5  480.  1160.   187.   107.5]"
35651,"[ 833.  1235.5  806.  1171.5 1782.   246.     7.   703.5  702.5    3.
  125.   244.5  164.   545.5  499.   410.    53.    57. ]"
35657,"[1208.5  778.5  277.5  293.  1734.   959.    60.  2454.5  364.    20.5
  250.5  102.   386.5  778.5  538.5 1272.5  294.5   98.5]"
35659,"[962.5 653.5 179.  170.5 639.  457.5   8.  702.5 270.    8.5 190.5  59.
 157.5 190.  534.5 720.   88.5  27.5]"
35679,"[1020.5  493.    74.5   87.  1056.  1087.    19.5 1949.   203.5   43.
  206.5   40.5  467.   368.5  465.5 1403.   125.5   32. ]"
35684,"[ 326.5  314.    52.5   68.5  432.   276.    25.5 1123.   119.    18.5
   60.5   72.5  157.5  384.   166.   411.   108.5   27. ]"
35702,"[1186.   807.   156.   142.   649.   404.    55.   960.5  246.5   17.
  267.5   37.5  230.   206.5 1059.5  873.5   98.5   22. ]"
35711,"[ 740.   407.5   93.5   24.5  873.5  471.5   27.  1102.   174.    45.
  473.5   45.5  418.5  316.   450.  1074.   110.5   40. ]"
35719,"[1188.  1009.   371.5  582.  2853.5  969.5   94.5 3204.   635.    45.
  258.5  335.5  446.  1844.5  562.  1418.   231.5   79. ]"
35734,"[1503.5  774.5   44.    56.5  303.   265.     0.   397.   355.     0.
  841.5    0.   267.    26.  1303.  1189.    42.5    6.5]"
35740,"[ 871.   782.   192.   408.  1969.   551.    51.  1776.   478.    32.5
  176.   237.5  258.   873.   507.5  738.   252.    78.5]"
35764,"[ 493.   470.5   89.   198.5  771.5  300.5    0.  1281.5  325.5    9.5
  115.5  148.   166.   759.   234.   501.5  132.    40.5]"
35776,"[646.5 688.  359.  332.  585.  173.    2.5 398.  479.5   7.  215.5 134.5
 133.5 254.  443.  407.5  25.5  12. ]"
35793,"[810.5 530.5 134.5 139.  489.5 334.   14.5 625.5 199.   13.  104.   50.5
 171.  229.5 400.  563.5  95.5  28.5]"
35804,"[ 924.  788.  208.  374. 1261.  434.    2. 1283.  365.   57.  292.  210.
  239.  510.  530.  844.  242.  120.]"
35811,"[ 942.   675.5  235.5  202.5  638.5  460.    39.  1171.   252.    18.5
   50.    37.   200.   326.5  550.   743.   162.    41.5]"
35819,"[807.5 564.5 150.  105.5 644.5 485.5  23.5 934.  257.   23.  212.5  59.
 234.5 255.  507.  755.   94.5  36. ]"
35821,"[ 712.  566.  155.  355. 1432.  464.   31. 1546.  313.   52.  291.  188.
  244.  689.  295.  751.  188.  113.]"
35824,"[ 607.5  519.5  139.5  205.5 1380.   416.5   73.  1209.5  338.5  109.
  370.5  224.   225.5  635.5  441.   567.5   83.5   55.5]"
35839,"[ 314.  398.  275.  380. 1135.  247.    0.  727.  282.    5.  102.  238.
   92.  680.  185.  287.   66.   32.]"
35842,"[ 636.   488.   137.   119.   666.5  405.5   11.  1055.5  261.    19.
  205.5   42.   222.   452.   405.5  652.5  122.    30. ]"
35847,"[679.  516.  222.5 203.  533.  267.5  14.5 600.5 265.    4.  175.5  80.5
 150.5 296.5 422.  527.   81.5  15.5]"
35874,"[ 852.   735.5  354.   399.5 1725.5  513.    56.  1375.5  429.5  100.
  285.5  213.   316.5  662.5  498.5  783.    81.    42. ]"
35879,"[ 827.   669.5  191.   252.5 1377.   495.5   59.  1754.5  391.    32.
  234.   130.   252.5  715.5  580.5  775.5  177.5   74.5]"
35889,"[ 382.   473.   222.5  363.5 1222.5  322.    42.5 1056.   359.5    8.5
   95.   205.   130.   581.5  230.5  349.    69.    17.5]"
35891,"[ 813.5  677.   165.   234.5 1543.   756.5   77.  3062.   351.5  131.5
  408.   243.5  495.5 1275.   448.5 1219.5  347.5  161. ]"
35898,"[ 759.5  782.5  381.   487.  1582.5  470.   253.  1387.5  476.5   10.5
  160.   167.5  211.   595.5  386.   614.   134.    50.5]"
35911,"[ 797.  645.  178.  283. 1170.  468.   37. 1496.  285.   57.  241.  179.
  221.  646.  365.  761.  211.   60.]"
35930,"[2214.5 1686.   473.5  735.  3410.  1554.   134.  3588.   908.5  127.5
  724.   370.   848.  1449.5 1189.  2663.5  255.   141.5]"
35950,"[1040.   791.5  364.   267.5 1260.5  640.   246.  1880.   488.    27.5
  499.    86.   421.   498.5  615.5 1163.   161.    23.5]"
35956,"[786.  593.5  80.  114.  684.5 405.   25.5 850.  278.5  28.  141.5  32.
 185.  253.5 564.  655.5 109.   30.5]"
35963,"[ 978.5  988.   304.   533.  1892.5  491.    21.  1964.   553.    20.
  136.   295.   229.5 1041.   498.5  727.   205.5   80. ]"
35965,"[599.  419.  120.5 118.5 926.  491.   67.5 977.  169.   46.5 121.   51.5
 205.  293.5 251.  525.  136.5  40. ]"
35992,"[ 468.5  364.5  151.5  124.5  500.   430.    15.  1097.5  210.    49.
  152.5   52.5  218.5  265.   221.5  501.   124.    74. ]"
36018,"[521.5 400.  115.5 156.5 798.5 321.5 121.  620.5 236.   31.5 149.5  65.
 116.  181.  327.  385.5  66.   62.5]"
36028,"[ 674.5  634.   306.   465.5 2095.   714.   124.5 2901.   418.5   21.5
  220.5  249.5  341.5 1370.   285.5  952.   115.    49.5]"
36034,"[583.5 368.   48.5  39.5 607.5 342.5  13.5 702.  245.5  21.5 601.   34.
 242.  197.5 454.  758.   42.   13.5]"
36053,"[464.  524.5 267.5 360.5 916.  264.5  23.5 567.5 364.    5.  201.5 198.
 121.  347.  305.5 420.5  26.5  16.5]"
36065,"[ 675.5  448.5   63.   123.5 1010.5  498.    12.5 1120.   211.    44.5
  193.5   77.5  233.   345.   293.5  659.   156.5   74. ]"
36070,"[ 667.  580.  121.  272.  798.  296.    9. 1103.  271.   61.  234.  200.
  215.  503.  414.  638.  226.  119.]"
36071,"[ 316.  255.   50.  119.  978.  235.   14. 1124.  159.   17.  120.  150.
  140.  630.  169.  461.   52.   25.]"
36077,"[493.  414.  152.  141.5 649.  343.5  62.5 943.5 214.   14.  139.   50.
 187.5 295.5 408.  490.  151.   21. ]"
36117,"[637.  455.   56.5  88.5 401.5 258.5  50.  689.5 247.5   6.5  69.5  39.5
  91.5 232.5 205.5 449.  169.   29. ]"
36120,"[ 273.  244.   66.  130.  823.  226.   24. 1027.  162.   84.   90.  222.
  175.  496.  177.  358.  196.   46.]"
36159,"[452.  482.5 228.5 319.5 797.  193.5  12.  690.5 317.5  21.5 156.5 150.5
 137.  446.  356.  351.   75.   17. ]"
36160,"[872.  613.5  91.  104.  579.  451.5  14.  868.  214.   35.5  92.5  23.5
 202.  191.  598.  626.5  98.5  79.5]"
36177,"[1086.5  730.    82.5  157.   482.5  369.    30.5  816.5  265.    20.
  132.5   26.5  212.5  194.5  751.5  833.5   95.    38. ]"
36219,"[ 489.   448.   112.5  203.5 1075.5  334.    49.5 1071.5  205.5   16.5
  111.5  113.   159.   554.5  229.5  508.    89.5   59. ]"
36229,"[ 565.5  456.5   96.   122.5  878.5  456.    84.  1322.5  180.    29.
   90.5   91.5  204.5  473.   302.5  595.   178.5   49.5]"
36240,"[ 508.  520.  236.  341. 1482.  456.   23. 1604.  308.   63.  294.  245.
  290.  682.  400.  721.  131.   70.]"
36247,"[ 546.   414.   100.5  150.   970.5  514.5   14.  1135.5  260.5   34.5
  146.5   82.   281.5  395.   287.   647.5   72.    40.5]"
36282,"[ 971.5  795.   334.   409.5 2280.5  871.   304.  2320.   512.5   75.
  242.   370.5  329.   771.   567.   907.   185.   110. ]"
36291,"[ 433.   379.5   60.5   77.5  989.5  419.   125.5 1020.   212.5   39.5
  144.    83.5  204.5  291.   275.   502.   106.5   32.5]"
36323,"[542.  446.5  70.  123.  610.5 369.   15.5 740.  234.   15.5  61.   32.5
 166.5 203.  325.  520.5  96.5  28. ]"
36324,"[3.715e+02 2.785e+02 1.035e+02 1.475e+02 8.160e+02 2.880e+02 7.600e+01
 8.430e+02 1.935e+02 5.000e-01 8.750e+01 7.650e+01 1.215e+02 3.680e+02
 1.560e+02 3.700e+02 5.650e+01 6.500e+00]"
36326,"[698.  497.   94.  103.  507.  384.    0.  946.  235.   30.  105.   38.
 188.  364.  350.  583.5 131.   51. ]"
36329,"[1010.5  948.   325.5  326.5 1722.5  588.    16.  1511.5  439.5   20.5
  126.    84.5  178.   584.   568.   618.5  149.   114. ]"
36330,"[1097.5  833.5  254.   233.5 1025.5  309.5   81.5  922.   338.5    2.5
  456.5   55.   201.   301.   947.   973.    61.5   15. ]"
36345,"[ 687.5  607.5  223.5  358.5 1192.   453.    20.  1344.5  345.5   12.
  121.5  173.5  199.   701.5  304.   659.    81.5   51.5]"
36352,"[1398.  1001.5  351.5  395.  1585.5  596.    19.5 1301.   547.     8.
  168.   113.   198.5  672.   679.   922.   163.5   49.5]"
36394,"[646.  381.  130.5 121.5 949.  628.5  18.5 951.5 125.   39.5  54.5  29.5
 246.  235.5 243.5 676.5 100.   17. ]"
36405,"[ 595.5  446.5  105.   236.  1037.5  281.5   25.5  964.5  164.     7.
   44.5   70.5   97.   623.5  196.5  538.5   75.5   19.5]"
36449,"[ 510.   274.    47.5   76.5  446.5  413.     7.   851.5  220.5   31.5
 1341.5   51.   458.   136.   415.  1245.5   54.    27. ]"
36454,"[ 404.   251.    16.    31.5  759.5  398.    10.5 1258.5  135.5   43.5
  168.5   70.   184.5  523.5  198.5  527.5   95.    34. ]"
36457,"[751.5 565.  113.  161.  605.  268.5   0.  657.  263.   17.  264.  105.
 157.  254.5 778.  585.5  90.5  30. ]"
36476,"[ 808.5  713.5  394.5  325.  1313.   466.5  274.5 1912.5  399.5    5.5
  193.5  139.5  252.   562.5  592.5  712.5  122.5   82.5]"
36477,"[ 843.5  762.   335.5  348.  1221.   245.5    9.5  981.5  476.5   16.5
  160.   184.5  121.5 1060.5  418.   458.    75.5   50. ]"
36499,"[671.5 500.  133.5 170.5 905.5 265.5   2.  567.  293.    3.  211.5  87.
 149.  309.5 464.  541.5  39.   19.5]"
36513,"[502.5 237.5  55.   42.  633.5 380.5  69.  732.5 148.5  38.  593.   24.5
 245.  118.  433.  736.5  53.   35.5]"
36525,"[423. 528. 218. 421. 987. 169.   7. 761. 306.   0.  71. 182.  92. 469.
 252. 250.  50.  40.]"
36532,"[ 982.   721.   196.   197.   970.5  563.5   72.5 1476.5  328.    19.5
  236.    70.   230.5  405.   411.   937.   233.5   62.5]"
36535,"[1367.5 1127.5  611.5  668.5 1825.   697.    46.  1461.   587.5   10.
  323.   253.5  224.   585.5  633.5 1039.   106.5   34. ]"
36556,"[ 474.5  491.   233.5  391.  1350.   421.5   32.5 1272.5  359.5   20.
  203.   225.   230.5  689.5  250.5  571.5   72.    30. ]"
36561,"[ 243.   199.    14.    41.5  582.5  452.5   50.  1542.5   77.5  163.
  103.5  106.5  194.   457.5  108.5  444.   266.5  135.5]"
36605,"[ 902.5  649.5  174.5  264.  1376.5  674.5   48.  1500.   395.5   34.
  277.5   85.   340.5  519.5  468.5  912.5  121.    75.5]"
36618,"[3048.  1946.   598.5  801.5 2172.5 1901.   516.  6006.  1317.    79.
 5395.   527.  1855.  1466.5 1977.  6135.5  529.   210. ]"
36635,"[ 731.5  945.   503.5  581.  1240.5  285.    13.  1136.   575.    39.
  268.   219.5  202.5  441.   580.   564.    68.    42. ]"
36646,"[1545.5  913.   315.5  253.5  882.5  898.    36.5 1635.   385.5   20.
  143.5   66.   320.5  494.   750.  1272.5  145.    45. ]"
36658,"[1760.  1307.   290.5  301.5 2869.   903.5  263.5 3971.   753.    27.5
  259.5  202.   508.  1743.5 1189.  1596.5  259.   120. ]"
36665,"[ 476.  546.  133.  233. 1000.  411.   54. 2108.  247.   89.  226.  248.
  268.  726.  329.  635.  264.   99.]"
36671,"[2104.5 1255.5  205.5  286.5 1875.   958.5   63.5 2128.5  607.5   26.5
  554.5  115.   478.   749.  1203.5 1716.   229.5   84. ]"
